Fire Incident Alarm DateTime,Fire Incident Apparatus Dispatch Time,Fire Incident Apparatus Enroute Time,Fire Incident Arrival DateTime,Fire Incident Apparatus Clear Time,Fire Incident Incident Type
04/03/2016 08:44:16,04/03/2016 08:46:13,04/03/2016 08:47:31,04/03/2016 08:50:21,04/03/2016 09:00:18,Passenger vehicle fire
04/03/2016 08:44:16,04/03/2016 08:49:22,04/03/2016 08:50:34,04/03/2016 08:50:21,04/03/2016 08:55:22,Passenger vehicle fire
04/03/2016 08:44:16,04/03/2016 08:46:13,04/03/2016 08:47:13,04/03/2016 08:50:21,04/03/2016 09:00:58,Passenger vehicle fire
04/03/2016 08:44:16,04/03/2016 08:46:13,04/03/2016 08:46:50,04/03/2016 08:50:21,04/03/2016 08:55:33,Passenger vehicle fire
04/03/2016 08:44:16,04/03/2016 08:45:09,04/03/2016 08:46:09,04/03/2016 08:50:21,04/03/2016 11:21:51,Passenger vehicle fire
04/03/2016 08:44:16,04/03/2016 08:46:13,04/03/2016 08:47:23,04/03/2016 08:50:21,04/03/2016 08:55:24,Passenger vehicle fire
04/03/2016 09:56:01,04/03/2016 09:59:36,04/03/2016 10:00:10,04/03/2016 10:03:41,04/03/2016 10:17:19,"EMS call, excluding vehicle acci"
04/03/2016 10:31:44,04/03/2016 10:34:26,04/03/2016 10:35:16,04/03/2016 10:38:40,04/03/2016 10:41:38,EMS Cancelled on Arrival
04/03/2016 11:46:16,04/03/2016 11:48:00,04/03/2016 11:48:51,04/03/2016 11:53:04,04/03/2016 11:53:40,EMS Cancelled on Arrival
04/03/2016 13:11:12,04/03/2016 13:14:13,04/03/2016 13:14:52,04/03/2016 13:22:17,04/03/2016 13:39:52,"EMS call, excluding vehicle acci"
04/03/2016 13:53:00,04/03/2016 13:56:38,04/03/2016 13:57:20,04/03/2016 14:00:18,04/03/2016 14:12:22,"EMS call, excluding vehicle acci"
04/03/2016 15:43:49,04/03/2016 15:44:54,04/03/2016 15:45:47,04/03/2016 15:47:43,04/03/2016 15:54:31,Assist invalid
04/03/2016 15:50:42,04/03/2016 15:51:42,04/03/2016 15:52:17,04/03/2016 15:54:51,04/03/2016 16:07:07,"EMS call, excluding vehicle acci"
04/03/2016 16:33:53,04/03/2016 16:34:31,04/03/2016 16:35:27,04/03/2016 16:43:28,04/03/2016 16:36:15,"Alarm system activation, no fire"
04/03/2016 16:33:53,04/03/2016 16:34:31,04/03/2016 16:35:31,04/03/2016 16:43:28,04/03/2016 16:36:01,"Alarm system activation, no fire"
04/03/2016 16:33:53,04/03/2016 16:34:31,04/03/2016 16:35:30,04/03/2016 16:43:28,04/03/2016 16:53:44,"Alarm system activation, no fire"
04/03/2016 16:33:53,04/03/2016 16:34:31,04/03/2016 16:34:58,04/03/2016 16:43:28,04/03/2016 16:36:02,"Alarm system activation, no fire"
04/03/2016 16:33:53,04/03/2016 16:34:31,04/03/2016 16:35:29,04/03/2016 16:43:28,04/03/2016 16:36:01,"Alarm system activation, no fire"
04/03/2016 16:33:53,04/03/2016 16:34:31,04/03/2016 16:35:54,04/03/2016 16:43:28,04/03/2016 16:36:24,"Alarm system activation, no fire"
04/03/2016 16:52:13,04/03/2016 16:53:52,04/03/2016 16:53:59,,04/03/2016 16:55:42,Emergency Medical cancelled en r
04/03/2016 16:52:13,04/03/2016 16:52:51,04/03/2016 16:53:51,,04/03/2016 16:54:07,Emergency Medical cancelled en r
04/03/2016 17:04:43,04/03/2016 17:05:23,04/03/2016 17:06:19,04/03/2016 17:09:29,04/03/2016 17:11:17,Motor vehicle/pedestrian acciden
04/03/2016 17:04:43,04/03/2016 17:05:23,04/03/2016 17:06:17,04/03/2016 17:09:29,04/03/2016 17:11:20,Motor vehicle/pedestrian acciden
04/03/2016 17:04:43,04/03/2016 17:05:23,04/03/2016 17:06:28,04/03/2016 17:09:29,04/03/2016 17:15:48,Motor vehicle/pedestrian acciden
04/03/2016 17:04:43,04/03/2016 17:05:23,04/03/2016 17:06:31,04/03/2016 17:09:29,04/03/2016 17:11:17,Motor vehicle/pedestrian acciden
04/03/2016 17:25:35,04/03/2016 17:26:11,04/03/2016 17:27:16,04/03/2016 17:28:14,04/03/2016 17:30:16,"Smoke detector activation, no fi"
04/03/2016 17:25:35,04/03/2016 17:26:11,04/03/2016 17:27:14,04/03/2016 17:28:14,04/03/2016 17:30:00,"Smoke detector activation, no fi"
04/03/2016 17:25:35,04/03/2016 17:26:11,04/03/2016 17:26:49,04/03/2016 17:28:14,04/03/2016 17:31:38,"Smoke detector activation, no fi"
04/03/2016 17:25:35,04/03/2016 17:26:11,04/03/2016 17:27:04,04/03/2016 17:28:14,04/03/2016 17:30:06,"Smoke detector activation, no fi"
04/03/2016 17:25:35,04/03/2016 17:26:11,04/03/2016 17:26:36,04/03/2016 17:28:14,04/03/2016 17:34:30,"Smoke detector activation, no fi"
04/03/2016 17:25:35,04/03/2016 17:26:11,04/03/2016 17:27:17,04/03/2016 17:28:14,04/03/2016 17:29:58,"Smoke detector activation, no fi"
04/03/2016 17:51:06,04/03/2016 17:52:00,04/03/2016 17:52:58,04/03/2016 17:55:13,04/03/2016 17:56:48,No incident found on arrival at
04/03/2016 18:07:58,04/03/2016 18:08:51,04/03/2016 18:09:39,04/03/2016 18:11:24,04/03/2016 18:26:06,"EMS call, excluding vehicle acci"
04/03/2016 19:01:34,04/03/2016 19:02:55,04/03/2016 19:03:47,04/03/2016 19:08:34,04/03/2016 19:22:04,Assist invalid
04/03/2016 20:10:01,04/03/2016 20:10:49,04/03/2016 20:11:44,04/03/2016 20:13:09,04/03/2016 20:30:35,"Medical assist, assist EMS crew"
04/03/2016 20:59:32,04/03/2016 21:00:46,04/03/2016 21:01:35,04/03/2016 21:03:44,04/03/2016 21:18:34,"EMS call, excluding vehicle acci"
04/03/2016 21:24:28,04/03/2016 21:25:08,04/03/2016 21:26:12,04/03/2016 21:30:45,04/03/2016 21:46:06,"EMS call, excluding vehicle acci"
04/04/2016 00:18:52,04/04/2016 00:19:51,04/04/2016 00:21:05,04/04/2016 00:24:05,04/04/2016 00:30:33,"Medical assist, assist EMS crew"
04/04/2016 01:45:02,04/04/2016 01:45:48,04/04/2016 01:47:10,04/04/2016 01:50:42,04/04/2016 02:07:50,"EMS call, excluding vehicle acci"
04/04/2016 02:12:49,04/04/2016 02:13:30,04/04/2016 02:14:51,04/04/2016 02:19:48,04/04/2016 02:32:40,"EMS call, excluding vehicle acci"
04/04/2016 05:18:06,04/04/2016 05:19:13,04/04/2016 05:20:49,04/04/2016 05:22:14,04/04/2016 05:30:47,"Alarm system activation, no fire"
04/04/2016 05:18:06,04/04/2016 05:19:13,04/04/2016 05:20:43,04/04/2016 05:22:14,04/04/2016 05:28:48,"Alarm system activation, no fire"
04/04/2016 05:18:06,04/04/2016 05:19:13,04/04/2016 05:20:35,04/04/2016 05:22:14,04/04/2016 05:28:47,"Alarm system activation, no fire"
04/04/2016 05:18:06,04/04/2016 05:19:13,04/04/2016 05:20:26,04/04/2016 05:22:14,04/04/2016 05:28:45,"Alarm system activation, no fire"
04/04/2016 05:18:06,04/04/2016 05:19:13,04/04/2016 05:20:22,04/04/2016 05:22:14,04/04/2016 05:35:30,"Alarm system activation, no fire"
04/04/2016 05:18:06,04/04/2016 05:19:13,04/04/2016 05:20:34,04/04/2016 05:22:14,04/04/2016 05:28:44,"Alarm system activation, no fire"
04/04/2016 08:37:34,04/04/2016 08:38:42,04/04/2016 08:39:17,04/04/2016 08:47:10,04/04/2016 08:59:46,"EMS call, excluding vehicle acci"
04/04/2016 09:21:09,04/04/2016 09:22:22,04/04/2016 09:22:59,04/04/2016 09:26:55,04/04/2016 09:39:06,"EMS call, excluding vehicle acci"
04/04/2016 10:21:56,04/04/2016 10:23:46,04/04/2016 10:24:20,04/04/2016 10:26:17,04/04/2016 10:32:15,"EMS call, excluding vehicle acci"
04/04/2016 11:19:59,04/04/2016 11:20:57,04/04/2016 11:21:38,04/04/2016 11:26:01,04/04/2016 11:28:02,"Smoke detector activation, no fi"
04/04/2016 11:19:59,04/04/2016 11:20:57,04/04/2016 11:21:56,04/04/2016 11:26:01,04/04/2016 11:28:09,"Smoke detector activation, no fi"
04/04/2016 11:19:59,04/04/2016 11:24:18,,04/04/2016 11:26:01,04/04/2016 11:28:10,"Smoke detector activation, no fi"
04/04/2016 11:19:59,04/04/2016 11:20:57,04/04/2016 11:22:00,04/04/2016 11:26:01,04/04/2016 11:28:05,"Smoke detector activation, no fi"
04/04/2016 11:19:59,04/04/2016 11:20:57,04/04/2016 11:21:58,04/04/2016 11:26:01,04/04/2016 11:28:00,"Smoke detector activation, no fi"
04/04/2016 11:19:59,04/04/2016 11:20:57,04/04/2016 11:21:58,04/04/2016 11:26:01,04/04/2016 11:36:32,"Smoke detector activation, no fi"
04/04/2016 11:19:59,04/04/2016 11:20:57,04/04/2016 11:22:07,04/04/2016 11:26:01,04/04/2016 11:23:24,"Smoke detector activation, no fi"
04/04/2016 11:21:26,04/04/2016 11:22:34,04/04/2016 11:23:27,04/04/2016 11:29:48,04/04/2016 11:24:12,"Medical assist, assist EMS crew"
04/04/2016 11:21:26,04/04/2016 11:23:24,04/04/2016 11:23:36,04/04/2016 11:29:48,04/04/2016 11:35:38,"Medical assist, assist EMS crew"
04/04/2016 11:41:51,04/04/2016 11:42:41,04/04/2016 11:43:37,04/04/2016 11:47:03,04/04/2016 11:48:51,EMS Cancelled on Arrival
04/04/2016 11:43:50,04/04/2016 11:44:53,04/04/2016 11:45:10,,04/04/2016 11:47:05,Emergency Medical cancelled en r
04/04/2016 11:57:24,04/04/2016 11:58:12,04/04/2016 11:58:51,04/04/2016 12:05:33,04/04/2016 12:15:40,"Smoke detector activation, no fi"
04/04/2016 13:15:50,04/04/2016 13:17:02,04/04/2016 13:17:20,04/04/2016 13:20:13,04/04/2016 13:28:52,Assist invalid
04/04/2016 13:19:14,04/04/2016 13:20:39,04/04/2016 13:21:13,04/04/2016 13:26:22,04/04/2016 13:23:08,"Medical assist, assist EMS crew"
04/04/2016 13:19:14,04/04/2016 13:23:00,04/04/2016 13:24:58,04/04/2016 13:26:22,04/04/2016 13:33:09,"Medical assist, assist EMS crew"
04/04/2016 13:19:27,04/04/2016 13:19:58,04/04/2016 13:21:00,04/04/2016 13:23:00,04/04/2016 13:26:32,"Alarm system activation, no fire"
04/04/2016 13:19:27,04/04/2016 13:19:58,04/04/2016 13:21:15,04/04/2016 13:23:00,04/04/2016 13:26:41,"Alarm system activation, no fire"
04/04/2016 13:19:27,04/04/2016 13:23:19,04/04/2016 13:24:00,04/04/2016 13:23:00,04/04/2016 13:26:40,"Alarm system activation, no fire"
04/04/2016 13:19:27,04/04/2016 13:19:58,04/04/2016 13:21:39,04/04/2016 13:23:00,04/04/2016 13:26:33,"Alarm system activation, no fire"
04/04/2016 13:19:27,04/04/2016 13:19:58,04/04/2016 13:20:40,04/04/2016 13:23:00,04/04/2016 13:25:19,"Alarm system activation, no fire"
04/04/2016 13:19:27,04/04/2016 13:19:58,04/04/2016 13:21:00,04/04/2016 13:23:00,04/04/2016 13:22:51,"Alarm system activation, no fire"
04/04/2016 13:19:27,04/04/2016 13:19:58,04/04/2016 13:21:00,04/04/2016 13:23:00,04/04/2016 13:27:40,"Alarm system activation, no fire"
04/04/2016 13:40:30,04/04/2016 13:48:47,04/04/2016 13:49:30,04/04/2016 13:48:55,04/04/2016 14:03:15,"EMS call, excluding vehicle acci"
04/04/2016 14:19:47,04/04/2016 14:21:05,04/04/2016 14:21:40,04/04/2016 14:26:05,04/04/2016 14:53:19,"Vehicle accident, general cleanu"
04/04/2016 15:04:56,04/04/2016 15:05:42,04/04/2016 15:06:15,04/04/2016 15:11:04,04/04/2016 15:15:41,Assist invalid
04/04/2016 15:36:33,04/04/2016 15:39:16,04/04/2016 15:39:59,04/04/2016 15:41:41,04/04/2016 15:49:26,"EMS call, excluding vehicle acci"
04/04/2016 16:48:30,04/04/2016 16:49:28,04/04/2016 16:50:18,04/04/2016 16:53:35,04/04/2016 16:58:09,"Smoke detector activation, no fi"
04/04/2016 17:24:31,04/04/2016 17:25:09,04/04/2016 17:25:41,04/04/2016 17:28:48,04/04/2016 17:39:18,"EMS call, excluding vehicle acci"
04/04/2016 17:29:40,04/04/2016 17:30:06,04/04/2016 17:31:04,04/04/2016 17:35:11,04/04/2016 17:36:43,"Smoke detector activation, no fi"
04/04/2016 17:29:40,04/04/2016 17:30:06,04/04/2016 17:31:27,04/04/2016 17:35:11,04/04/2016 17:36:26,"Smoke detector activation, no fi"
04/04/2016 17:29:40,04/04/2016 17:30:06,04/04/2016 17:31:02,04/04/2016 17:35:11,04/04/2016 17:43:42,"Smoke detector activation, no fi"
04/04/2016 17:29:40,04/04/2016 17:30:06,04/04/2016 17:30:49,04/04/2016 17:35:11,04/04/2016 17:36:30,"Smoke detector activation, no fi"
04/04/2016 17:29:40,04/04/2016 17:30:06,04/04/2016 17:31:04,04/04/2016 17:35:11,04/04/2016 17:36:32,"Smoke detector activation, no fi"
04/04/2016 17:29:40,04/04/2016 17:30:06,04/04/2016 17:31:07,04/04/2016 17:35:11,04/04/2016 17:37:19,"Smoke detector activation, no fi"
04/04/2016 18:38:33,04/04/2016 18:39:44,04/04/2016 18:40:44,04/04/2016 18:48:20,04/04/2016 18:51:43,"EMS call, excluding vehicle acci"
04/04/2016 19:58:08,04/04/2016 19:59:05,04/04/2016 19:59:51,04/04/2016 20:06:37,04/04/2016 20:07:55,EMS Cancelled on Arrival
04/04/2016 20:18:01,04/04/2016 20:18:29,04/04/2016 20:19:18,04/04/2016 20:21:00,04/04/2016 20:43:56,"Smoke detector activation, no fi"
04/04/2016 20:18:01,04/04/2016 20:18:29,04/04/2016 20:20:05,04/04/2016 20:21:00,04/04/2016 20:30:49,"Smoke detector activation, no fi"
04/04/2016 20:18:01,04/04/2016 20:18:29,04/04/2016 20:19:05,04/04/2016 20:21:00,04/04/2016 20:30:51,"Smoke detector activation, no fi"
04/04/2016 20:18:01,04/04/2016 20:18:29,04/04/2016 20:19:25,04/04/2016 20:21:00,04/04/2016 20:30:19,"Smoke detector activation, no fi"
04/04/2016 20:18:01,04/04/2016 20:18:29,04/04/2016 20:19:55,04/04/2016 20:21:00,04/04/2016 20:49:23,"Smoke detector activation, no fi"
04/04/2016 20:18:01,04/04/2016 20:18:29,04/04/2016 20:19:39,04/04/2016 20:21:00,04/04/2016 20:47:49,"Smoke detector activation, no fi"
04/04/2016 21:51:48,04/04/2016 21:52:40,04/04/2016 21:53:25,04/04/2016 21:57:09,04/04/2016 22:08:38,"EMS call, excluding vehicle acci"
04/04/2016 23:20:49,04/04/2016 23:22:31,04/04/2016 23:23:38,04/04/2016 23:27:08,04/04/2016 23:31:59,Police matter
04/04/2016 23:28:45,04/04/2016 23:29:49,04/04/2016 23:31:01,04/04/2016 23:35:10,04/04/2016 23:32:35,"EMS call, excluding vehicle acci"
04/04/2016 23:28:45,04/04/2016 23:32:41,04/04/2016 23:32:45,04/04/2016 23:35:10,04/04/2016 23:42:56,"EMS call, excluding vehicle acci"
04/04/2016 23:42:39,04/04/2016 23:42:57,04/04/2016 23:44:00,,04/04/2016 23:47:20,Emergency Medical cancelled en r
04/05/2016 00:28:58,04/05/2016 00:29:22,04/05/2016 00:30:21,04/05/2016 00:33:55,04/05/2016 00:40:56,Assist invalid
04/05/2016 02:48:05,04/05/2016 02:48:37,04/05/2016 02:50:44,04/05/2016 02:53:27,04/05/2016 02:58:24,Smoke detector activation due to
04/05/2016 02:48:05,04/05/2016 02:48:37,04/05/2016 02:49:58,04/05/2016 02:53:27,04/05/2016 02:58:24,Smoke detector activation due to
04/05/2016 02:48:05,04/05/2016 02:48:37,04/05/2016 02:49:52,04/05/2016 02:53:27,04/05/2016 02:58:53,Smoke detector activation due to
04/05/2016 02:48:05,04/05/2016 02:48:37,04/05/2016 02:49:39,04/05/2016 02:53:27,04/05/2016 02:58:29,Smoke detector activation due to
04/05/2016 02:48:05,04/05/2016 02:48:37,04/05/2016 02:49:40,04/05/2016 02:53:27,04/05/2016 03:02:43,Smoke detector activation due to
04/05/2016 02:48:05,04/05/2016 02:48:37,04/05/2016 02:49:34,04/05/2016 02:53:27,04/05/2016 02:58:17,Smoke detector activation due to
04/05/2016 07:01:08,04/05/2016 07:01:39,04/05/2016 07:02:22,04/05/2016 07:06:19,04/05/2016 07:09:29,EMS Cancelled on Arrival
04/05/2016 07:10:25,04/05/2016 07:11:55,04/05/2016 07:12:44,04/05/2016 07:16:47,04/05/2016 07:30:06,Assist invalid
04/05/2016 07:36:39,04/05/2016 07:44:23,04/05/2016 07:45:05,04/05/2016 07:48:45,04/05/2016 08:00:27,No incident found on arrival at
04/05/2016 07:38:52,04/05/2016 07:39:48,04/05/2016 07:41:16,04/05/2016 07:45:45,04/05/2016 07:48:07,Motor vehicle accident with no i
04/05/2016 07:38:52,04/05/2016 07:39:48,04/05/2016 07:40:44,04/05/2016 07:45:45,04/05/2016 07:48:26,Motor vehicle accident with no i
04/05/2016 07:38:52,04/05/2016 07:39:48,04/05/2016 07:41:24,04/05/2016 07:45:45,04/05/2016 07:47:27,Motor vehicle accident with no i
04/05/2016 07:38:52,04/05/2016 07:39:48,04/05/2016 07:40:54,04/05/2016 07:45:45,04/05/2016 07:55:42,Motor vehicle accident with no i
04/05/2016 07:51:35,04/05/2016 07:52:22,04/05/2016 07:53:39,04/05/2016 08:03:00,04/05/2016 08:07:18,Assist invalid
04/05/2016 09:54:27,04/05/2016 09:57:44,04/05/2016 09:58:28,04/05/2016 10:00:55,04/05/2016 10:01:48,EMS Cancelled on Arrival
04/05/2016 10:22:58,04/05/2016 10:27:50,04/05/2016 10:28:23,04/05/2016 10:31:21,04/05/2016 10:38:49,"Medical assist, assist EMS crew"
04/05/2016 11:26:30,04/05/2016 11:31:29,04/05/2016 11:32:37,04/05/2016 11:35:08,04/05/2016 11:38:42,"EMS call, excluding vehicle acci"
04/05/2016 13:52:13,04/05/2016 13:52:56,04/05/2016 13:53:53,04/05/2016 14:00:15,04/05/2016 14:10:30,"EMS call, excluding vehicle acci"
04/05/2016 13:56:33,04/05/2016 13:57:35,04/05/2016 13:58:53,04/05/2016 14:01:13,04/05/2016 14:05:13,"Smoke detector activation, no fi"
04/05/2016 13:56:33,04/05/2016 13:57:35,04/05/2016 13:58:40,04/05/2016 14:01:13,04/05/2016 14:05:10,"Smoke detector activation, no fi"
04/05/2016 13:56:33,04/05/2016 13:57:35,04/05/2016 13:58:33,04/05/2016 14:01:13,04/05/2016 14:04:59,"Smoke detector activation, no fi"
04/05/2016 13:56:33,04/05/2016 13:57:35,04/05/2016 13:58:16,04/05/2016 14:01:13,04/05/2016 14:05:07,"Smoke detector activation, no fi"
04/05/2016 13:56:33,04/05/2016 13:57:35,04/05/2016 13:58:41,04/05/2016 14:01:13,04/05/2016 14:05:01,"Smoke detector activation, no fi"
04/05/2016 13:56:33,04/05/2016 13:57:35,04/05/2016 13:58:43,04/05/2016 14:01:13,04/05/2016 14:18:30,"Smoke detector activation, no fi"
04/05/2016 14:01:16,04/05/2016 14:03:57,04/05/2016 14:04:28,04/05/2016 14:08:12,04/05/2016 14:10:59,Motor vehicle accident with inju
04/05/2016 14:01:16,04/05/2016 14:03:57,04/05/2016 14:05:20,04/05/2016 14:08:12,04/05/2016 14:06:05,Motor vehicle accident with inju
04/05/2016 14:01:16,04/05/2016 14:05:47,04/05/2016 14:05:55,04/05/2016 14:08:12,04/05/2016 14:09:59,Motor vehicle accident with inju
04/05/2016 14:01:16,04/05/2016 14:03:57,04/05/2016 14:04:58,04/05/2016 14:08:12,04/05/2016 14:06:33,Motor vehicle accident with inju
04/05/2016 14:01:16,04/05/2016 14:05:32,04/05/2016 14:05:39,04/05/2016 14:08:12,04/05/2016 14:40:09,Motor vehicle accident with inju
04/05/2016 14:01:16,04/05/2016 14:06:25,04/05/2016 14:06:42,04/05/2016 14:08:12,04/05/2016 14:10:52,Motor vehicle accident with inju
04/05/2016 14:54:13,04/05/2016 14:54:45,04/05/2016 14:55:00,04/05/2016 14:56:47,04/05/2016 14:56:54,Citizen complaint
04/05/2016 15:14:13,04/05/2016 15:15:41,04/05/2016 15:16:21,04/05/2016 15:20:24,04/05/2016 15:28:03,"EMS call, excluding vehicle acci"
04/05/2016 17:01:22,04/05/2016 17:02:24,04/05/2016 17:03:03,04/05/2016 17:06:06,04/05/2016 17:12:15,"Local alarm system, malicious fa"
04/05/2016 17:07:02,04/05/2016 17:08:42,04/05/2016 17:09:36,04/05/2016 17:15:22,04/05/2016 17:31:15,"Vehicle accident, general cleanu"
04/05/2016 17:11:43,04/05/2016 17:16:26,04/05/2016 17:16:45,04/05/2016 17:21:20,04/05/2016 17:36:06,"EMS call, excluding vehicle acci"
04/05/2016 19:08:37,04/05/2016 19:09:19,04/05/2016 19:10:10,04/05/2016 19:12:05,04/05/2016 19:15:38,"Alarm system activation, no fire"
04/05/2016 19:08:37,04/05/2016 19:09:19,04/05/2016 19:09:53,04/05/2016 19:12:05,04/05/2016 19:13:00,"Alarm system activation, no fire"
04/05/2016 19:08:37,04/05/2016 19:09:19,04/05/2016 19:10:15,04/05/2016 19:12:05,04/05/2016 19:17:43,"Alarm system activation, no fire"
04/05/2016 19:08:37,04/05/2016 19:09:19,04/05/2016 19:10:18,04/05/2016 19:12:05,04/05/2016 19:12:59,"Alarm system activation, no fire"
04/05/2016 19:08:37,04/05/2016 19:09:19,04/05/2016 19:10:03,04/05/2016 19:12:05,04/05/2016 19:13:01,"Alarm system activation, no fire"
04/05/2016 19:08:37,04/05/2016 19:09:19,04/05/2016 19:10:29,04/05/2016 19:12:05,04/05/2016 19:12:57,"Alarm system activation, no fire"
04/05/2016 20:50:07,04/05/2016 20:51:59,04/05/2016 20:53:07,04/05/2016 20:57:52,04/05/2016 21:27:04,"Medical assist, assist EMS crew"
04/05/2016 21:14:20,04/05/2016 21:15:24,04/05/2016 21:16:17,04/05/2016 21:21:11,04/05/2016 21:34:53,"Medical assist, assist EMS crew"
04/05/2016 21:22:19,04/05/2016 21:22:36,04/05/2016 21:23:14,04/05/2016 21:27:18,04/05/2016 21:29:32,EMS Cancelled on Arrival
04/05/2016 22:10:48,04/05/2016 22:11:06,04/05/2016 22:11:56,,04/05/2016 22:16:38,EMS Cancelled on Arrival
04/05/2016 22:17:49,04/05/2016 22:20:57,04/05/2016 22:21:40,,04/05/2016 22:43:31,"EMS call, excluding vehicle acci"
04/05/2016 22:18:14,04/05/2016 22:18:41,04/05/2016 22:19:52,04/05/2016 22:21:42,04/05/2016 22:57:13,"EMS call, excluding vehicle acci"
04/05/2016 22:29:16,04/05/2016 22:29:59,04/05/2016 22:30:58,04/05/2016 22:36:51,04/05/2016 22:45:06,Removal of victim(s) from stalle
04/05/2016 23:31:08,04/05/2016 23:31:46,04/05/2016 23:33:14,04/05/2016 23:37:07,04/05/2016 23:53:48,"EMS call, excluding vehicle acci"
04/05/2016 23:52:32,04/05/2016 23:52:58,04/05/2016 23:54:08,04/05/2016 23:55:20,04/05/2016 23:56:53,EMS Cancelled on Arrival
04/06/2016 00:58:13,04/06/2016 00:59:05,04/06/2016 01:00:25,04/06/2016 01:04:53,04/06/2016 01:05:09,EMS Cancelled on Arrival
04/06/2016 01:09:50,04/06/2016 01:10:46,04/06/2016 01:12:15,04/06/2016 01:16:06,04/06/2016 01:34:58,"EMS call, excluding vehicle acci"
04/06/2016 02:58:41,04/06/2016 02:59:42,04/06/2016 03:00:47,04/06/2016 03:04:47,04/06/2016 03:11:28,"Medical assist, assist EMS crew"
04/06/2016 06:34:52,04/06/2016 06:37:02,04/06/2016 06:38:19,04/06/2016 06:40:06,04/06/2016 07:20:35,"EMS call, excluding vehicle acci"
04/06/2016 08:31:23,04/06/2016 08:32:16,04/06/2016 08:32:54,04/06/2016 08:36:08,04/06/2016 08:47:20,"Medical assist, assist EMS crew"
04/06/2016 08:32:48,04/06/2016 08:34:18,04/06/2016 08:34:51,,04/06/2016 08:36:35,Emergency Medical cancelled en r
04/06/2016 08:50:35,04/06/2016 08:51:52,04/06/2016 08:52:31,04/06/2016 09:00:16,04/06/2016 09:11:49,Motor vehicle/pedestrian acciden
04/06/2016 08:50:35,04/06/2016 08:51:52,04/06/2016 08:53:02,04/06/2016 09:00:16,04/06/2016 09:01:18,Motor vehicle/pedestrian acciden
04/06/2016 08:50:35,04/06/2016 08:51:52,04/06/2016 08:52:52,04/06/2016 09:00:16,04/06/2016 09:07:45,Motor vehicle/pedestrian acciden
04/06/2016 08:50:35,04/06/2016 08:51:52,04/06/2016 08:52:32,04/06/2016 09:00:16,04/06/2016 09:13:22,Motor vehicle/pedestrian acciden
04/06/2016 10:18:13,04/06/2016 10:18:59,04/06/2016 10:19:09,,04/06/2016 10:41:36,"Medical assist, assist EMS crew"
04/06/2016 11:40:41,04/06/2016 11:41:23,04/06/2016 11:42:09,04/06/2016 11:45:38,04/06/2016 11:55:12,"EMS call, excluding vehicle acci"
04/06/2016 12:02:43,04/06/2016 12:04:34,04/06/2016 12:05:02,04/06/2016 12:07:59,04/06/2016 12:12:11,"Medical assist, assist EMS crew"
04/06/2016 12:35:46,04/06/2016 12:38:29,04/06/2016 12:39:11,04/06/2016 12:42:27,04/06/2016 12:47:21,"EMS call, excluding vehicle acci"
04/06/2016 13:12:11,04/06/2016 13:15:09,04/06/2016 13:15:49,04/06/2016 13:17:13,04/06/2016 13:20:43,"EMS call, excluding vehicle acci"
04/06/2016 14:24:16,04/06/2016 14:25:17,04/06/2016 14:26:14,04/06/2016 14:29:29,04/06/2016 14:31:50,EMS Cancelled on Arrival
04/06/2016 14:28:04,04/06/2016 14:31:53,04/06/2016 14:32:01,04/06/2016 14:34:34,04/06/2016 14:43:52,"EMS call, excluding vehicle acci"
04/06/2016 14:28:04,04/06/2016 14:30:01,04/06/2016 14:30:55,04/06/2016 14:34:34,04/06/2016 14:31:35,"EMS call, excluding vehicle acci"
04/06/2016 14:47:25,04/06/2016 14:48:26,04/06/2016 14:49:57,04/06/2016 14:53:34,04/06/2016 15:04:49,"EMS call, excluding vehicle acci"
